Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
Bars, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
23.64, 0, 11.62, 97,                              0, 11.62, 86,                              0, 11.62, 503, 0.0,                              45
23.68, 0, 11.67, 98,                              0, 11.67, 87,                              0, 11.67, 505, 0.0,                              45
23.73, 0, 11.72, 98,                              0, 11.72, 87,                              0, 11.72, 507, 0.0,                              45
23.77, 0, 11.76, 98,                              0, 11.76, 87,                              0, 11.76, 509, 0.0,                              45
23.82, 0, 11.81, 99,                              0, 11.81, 88,                              0, 11.81, 511, 0.0,                              45
23.86, 0, 11.85, 99,                              0, 11.85, 88,                              0, 11.85, 513, 0.0,                              45
23.91, 0, 11.9, 100,                              0, 11.9, 88,                              0, 11.9, 515, 0.0,                              45
23.95, 0, 11.94, 100,                              0, 11.94, 89,                              0, 11.94, 517, 0.0,                              45
24.0, 0, 11.99, 100,                              0, 11.99, 89,                              0, 11.99, 519, 0.0,                              45
24.04, 0, 12.03, 101,                              0, 12.03, 89,                              0, 12.03, 521, 0.0,                              45
24.09, 0, 12.08, 101,                              0, 12.08, 90,                              0, 12.08, 523, 0.0,                              45
24.13, 0, 12.12, 101,                              0, 12.12, 90,                              0, 12.12, 525, 0.0,                              45
24.18, 0, 12.17, 102,                              0, 12.17, 90,                              0, 12.17, 526, 0.0,                              45
24.22, 0, 12.21, 102,                              0, 12.21, 91,                              0, 12.21, 528, 0.0,                              45
24.27, 0, 12.26, 103,                              0, 12.26, 91,                              0, 12.26, 530, 0.0,                              45
24.31, 0, 12.3, 103,                              0, 12.3, 91,                              0, 12.3, 532, 0.0,                              45
24.37, 0, 12.36, 103,                              0, 12.36, 92,                              0, 12.36, 535, 0.0,                              45
24.41, 0, 12.4, 104,                              0, 12.4, 92,                              0, 12.4, 537, 0.0,                              45
24.45, 0, 12.44, 104,                              0, 12.44, 92,                              0, 12.44, 538, 0.0,                              45
24.5, 0, 12.49, 104,                              0, 12.49, 93,                              0, 12.49, 540, 0.0,                              45
24.55, 0, 12.53, 105,                              0, 12.53, 93,                              0, 12.53, 542, 0.0,                              45
24.59, 0, 12.58, 105,                              0, 12.58, 93,                              0, 12.58, 544, 0.0,                              45
24.63, 0, 12.62, 106,                              0, 12.62, 94,                              0, 12.62, 546, 0.0,                              45
24.68, 0, 12.67, 106,                              0, 12.67, 94,                              0, 12.67, 548, 0.0,                              45
24.72, 0, 12.71, 106,                              0, 12.71, 94,                              0, 12.71, 550, 0.0,                              45
24.77, 0, 12.76, 107,                              0, 12.76, 95,                              0, 12.76, 552, 0.0,                              45
24.81, 0, 12.8, 107,                              0, 12.8, 95,                              0, 12.8, 554, 0.0,                              45
24.86, 0, 12.84, 108,                              0, 12.84, 95,                              0, 12.84, 556, 0.0,                              45
24.9, 0, 12.89, 108,                              0, 12.89, 96,                              0, 12.89, 558, 0.0,                              45
24.95, 0, 12.94, 108,                              0, 12.94, 96,                              0, 12.94, 560, 0.0,                              45
24.99, 0, 12.98, 109,                              0, 12.98, 96,                              0, 12.98, 562, 0.0,                              45
25.04, 0, 13.03, 109,                              0, 13.03, 97,                              0, 13.03, 564, 0.0,                              45
25.08, 0, 13.07, 109,                              0, 13.07, 97,                              0, 13.07, 566, 0.0,                              45
25.12, 0, 13.11, 110,                              0, 13.11, 97,                              0, 13.11, 567, 0.0,                              45
25.17, 0, 13.15, 110,                              0, 13.15, 98,                              0, 13.15, 569, 0.0,                              45
25.21, 0, 13.2, 111,                              0, 13.2, 98,                              0, 13.2, 571, 0.0,                              45
25.25, 0, 13.24, 111,                              0, 13.24, 98,                              0, 13.24, 573, 0.0,                              45
25.3, 0, 13.28, 111,                              0, 13.28, 99,                              0, 13.28, 575, 0.0,                              45
25.34, 0, 13.33, 112,                              0, 13.33, 99,                              0, 13.33, 577, 0.0,                              45
25.38, 0, 13.37, 112,                              0, 13.37, 99,                              0, 13.37, 579, 0.0,                              45
25.43, 0, 13.41, 112,                              0, 13.41, 100,                              0, 13.41, 581, 0.0,                              45
25.47, 0, 13.46, 113,                              0, 13.46, 100,                              0, 13.46, 583, 0.0,                              45
25.51, 0, 13.5, 113,                              0, 13.5, 100,                              0, 13.5, 584, 0.0,                              45
25.56, 0, 13.55, 113,                              0, 13.55, 101,                              0, 13.55, 586, 0.0,                              45
25.6, 0, 13.59, 114,                              0, 13.59, 101,                              0, 13.59, 588, 0.0,                              45
25.65, 0, 13.64, 114,                              0, 13.64, 101,                              0, 13.64, 590, 0.0,                              45
25.7, 0, 13.69, 115,                              0, 13.69, 102,                              0, 13.69, 593, 0.0,                              45
25.74, 0, 13.73, 115,                              0, 13.73, 102,                              0, 13.73, 594, 0.0,                              45
25.79, 0, 13.78, 115,                              0, 13.78, 102,                              0, 13.78, 596, 0.0,                              45
25.83, 0, 13.82, 116,                              0, 13.82, 103,                              0, 13.82, 598, 0.0,                              45
25.88, 0, 13.87, 116,                              0, 13.87, 103,                              0, 13.87, 600, 0.0,                              45
25.93, 0, 13.91, 117,                              0, 13.92, 103,                              0, 13.92, 602, 0.0,                              45
